fecha,close,sma20,sma50
2009-06-12,46.6,41.7499999,36.98199982
2009-06-16,45.6,42.1289999,37.27799982
2009-06-17,44.2,42.4249999,37.56079984
2009-06-18,45.24,42.7439999,37.86159984
2009-06-19,45.46,43.0869999,38.162799840000005
2009-06-23,44.36,43.3379999,38.42159984
2009-06-24,42.88,43.433999899999996,38.647199840000006
2009-06-25,44.24,43.6349999,38.90079984
2009-06-26,44.7,43.869999899999996,39.15479984
2009-06-30,45.3,44.1059999,39.40999984
2009-07-01,46.94,44.4529999,39.69839984
2009-07-02,47.28,44.7669999,39.99359984
2009-07-06,46.86,45.0189999,40.27599984
2009-07-07,46.36,45.1969999,40.54119988
2009-07-08,45.9,45.287,40.80519988
2009-07-09,45.080002,45.3050001,41.053999919999995
2009-07-10,44.42,45.3360001,41.28879992
2009-07-13,45.0,45.3490001,41.54039992
2009-07-14,48.36,45.5220001,41.827199920000005
2009-07-15,47.3,45.60400009999999,42.093199919999996
2009-07-16,47.099998,45.629000000000005,42.34439988
2009-07-17,48.4,45.769,42.62639988
2009-07-21,49.82,46.05,42.924799879999995
2009-07-22,49.96,46.286,43.20639988
2009-07-23,52.099998,46.617999899999994,43.52639988
2009-07-24,51.34,46.966999900000005,43.81639988
2009-07-27,50.72,47.3589999,44.08439988
2009-07-28,50.12,47.652999900000005,44.326799879999996
2009-07-29,48.0,47.817999900000004,44.506799879999996
2009-07-30,48.9,47.9979999,44.720799879999994
2009-07-31,49.44,48.122999899999996,44.927599920000006
2009-08-03,50.74,48.2959999,45.18199992000001
2009-08-04,50.4,48.472999900000005,45.42439992
2009-08-05,50.7,48.6899999,45.66119992
2009-08-06,51.34,48.9619999,45.91599992
2009-08-10,51.5,49.2829998,46.15919991999999
2009-08-11,50.5,49.5869998,46.34999991999999
2009-08-12,49.68,49.820999799999996,46.53919992
2009-08-13,51.4,49.972999800000004,46.76719992
2009-08-14,51.24,50.16999980000001,46.980399919999996
2009-08-18,49.7,50.2999999,47.174399920000006
2009-08-19,50.52,50.4059999,47.36479992
2009-08-20,51.38,50.4839999,47.55599992
2009-08-21,51.32,50.5519999,47.726399920000006
2009-08-24,51.74,50.534000000000006,47.879199959999994
2009-08-25,52.36,50.585,48.03199996
2009-08-26,51.92,50.644999999999996,48.19439996
2009-08-27,52.66,50.772,48.35279995999999
2009-08-28,52.38,50.991,48.502399960000005
2009-08-31,51.8,51.136,48.62519996
2009-09-01,48.54,51.091,48.66399996
2009-09-03,50.92,51.1,48.770399960000006
2009-09-04,50.92,51.126,48.90479996
2009-09-08,53.0,51.241,49.05999996
2009-09-09,53.36,51.342,49.21799996
2009-09-10,53.36,51.435,49.39799996
2009-09-11,53.98,51.609,49.61999996
2009-09-14,54.0,51.825,49.81519996
2009-09-15,54.0,51.955,50.00119996
2009-09-16,55.66,52.176,50.208399959999994
2009-09-17,55.16,52.449,50.372799959999995
2009-09-18,55.96,52.721000000000004,50.54639996
2009-09-21,56.4,52.972,50.73719996
2009-09-22,58.2,53.315999999999995,50.97399996
2009-09-23,58.76,53.666999999999994,51.23119996
2009-09-24,58.5,53.974000000000004,51.49959992
2009-09-25,59.34,54.34499999999999,51.79799992
2009-09-28,61.14,54.769000000000005,52.120799919999996
2009-09-29,60.92,55.19599999999999,52.37199992
2009-09-30,60.5,55.63099999999999,52.63599992
2009-10-01,59.64,56.186,52.88679996
2009-10-02,60.44,56.662,53.12759996
2009-10-05,61.2,57.176,53.35519996000001
2009-10-06,62.060001,57.62900005,53.597199980000006
2009-10-07,62.56,58.08900005,53.80640002
2009-10-08,63.68,58.60500005,54.05320001999999
2009-10-09,63.24,59.06800005,54.303600020000005
2009-10-13,63.36,59.536000050000006,54.568400020000006
2009-10-14,62.9,59.98100005,54.86640002
2009-10-15,61.3,60.263000049999995,55.114400020000005
2009-10-16,61.7,60.59000005,55.359600019999995
2009-10-19,63.7,60.97700005,55.61880002
2009-10-20,61.22,61.21800005,55.83520002
2009-10-21,61.0,61.35800005,56.04120002
2009-10-22,60.16,61.42800005,56.21760002
2009-10-23,59.8,61.49300005,56.38360002
2009-10-26,59.96,61.524000050000005,56.572800019999995
2009-10-27,57.0,61.317000050000004,56.719200019999995
2009-10-28,54.38,60.990000050000006,56.77880002
2009-10-29,56.74,60.802000050000004,56.88880002
2009-10-30,55.86,60.613000050000004,57.012000019999995
2009-11-03,54.4,60.31100005,57.08960002
2009-11-04,56.96,60.099000049999994,57.20120002000001
2009-11-05,57.24,59.858000000000004,57.319600019999996
2009-11-06,57.3,59.59499999999999,57.43080002000001
2009-11-09,57.94,59.30800000000001,57.54240002
2009-11-10,58.96,59.09400000000001,57.68320002
2009-11-11,58.0,58.826,57.79000002000001
2009-11-12,58.16,58.589,57.90560002
2009-11-13,58.64,58.456,58.042400019999995
2009-11-17,59.56,58.349000000000004,58.26280001999999
2009-11-18,58.9,58.109,58.42240002
2009-11-19,58.66,57.980999999999995,58.57720002
2009-11-20,58.4,57.851,58.68520002
2009-11-23,59.18,57.802,58.80160002
2009-11-24,59.16,57.769999999999996,58.91760002
2009-11-25,59.42,57.742999999999995,59.026400020000004
2009-11-27,58.88,57.83699999999999,59.124000020000004
2009-11-30,58.72,58.053999999999995,59.21840002
2009-12-01,59.86,58.21,59.30240002000001
2009-12-02,59.42,58.38800000000001,59.38760002000001
2009-12-03,59.94,58.665,59.46720002
2009-12-04,59.22,58.778,59.52360002
2009-12-07,60.14,58.923,59.56240002
2009-12-09,60.24,59.07000000000001,59.59200002000001
2009-12-10,60.38,59.19199999999999,59.62960002
2009-12-11,60.38,59.263,59.65040002
2009-12-14,60.38,59.38199999999999,59.63520002
2009-12-15,59.94,59.471000000000004,59.61560002
2009-12-16,60.54,59.565999999999995,59.61640002
2009-12-17,60.58,59.617,59.63520002
2009-12-18,60.5,59.69699999999999,59.63640002
2009-12-21,59.86,59.757000000000005,59.609600019999995
2009-12-22,58.22,59.748000000000005,59.532799999999995
2009-12-23,59.5,59.763999999999996,59.471599999999995
2009-12-24,58.7,59.74100000000001,59.37200000000001
2009-12-28,59.2,59.73,59.291199999999996
2009-12-29,56.52,59.61199999999999,59.154399999999995
2009-12-30,55.76,59.46400000000001,59.01160000000001
2010-01-04,56.78,59.31,58.9212
2010-01-05,58.28,59.25300000000001,58.85280000000001
2010-01-06,58.46,59.17900000000001,58.748000000000005
2010-01-07,59.080002,59.172000100000005,58.70520004
2010-01-08,59.14,59.1220001,58.66800004000001
2010-01-12,59.6,59.0900001,58.65680004
2010-01-13,60.0,59.071000100000006,58.660800040000005
2010-01-14,59.94,59.0490001,58.660400040000006
2010-01-15,59.56,59.008000100000004,58.71160004
2010-01-19,61.4,59.081000100000004,58.85200004
2010-01-20,60.16,59.0620001,58.920400040000004
2010-01-21,57.8,58.9230001,58.95920004
2010-01-22,57.7,58.7830001,59.02520004
2010-01-25,57.86,58.6830001,59.04320004
2010-01-26,57.36,58.640000099999995,59.04560004
2010-01-27,59.34,58.63200009999999,59.08640004
2010-01-28,57.86,58.5900001,59.08480004
2010-01-29,58.5,58.55500010000001,59.07560004
2010-02-01,59.6,58.709000100000004,59.107600039999994
2010-02-02,60.9,58.966000099999995,59.16240004
2010-02-03,59.68,59.1110001,59.18320004
2010-02-04,58.78,59.136000100000004,59.16760004
2010-02-05,55.5,58.9880001,59.099600040000006
2010-02-08,55.64,58.815999999999995,59.039200040000004
2010-02-09,57.3,58.72399999999999,59.01720004
2010-02-10,58.0,58.64399999999999,58.99360003999999
2010-02-11,59.32,58.61,58.99680004
2010-02-12,60.64,58.644999999999996,59.02120004
2010-02-16,61.82,58.758,59.080000039999994
2010-02-17,61.46,58.76099999999999,59.13480004
2010-02-18,61.96,58.851,59.176800039999996
2010-02-19,62.16,59.069,59.23160004
2010-02-22,62.02,59.285000000000004,59.27320004
2010-02-23,62.2,59.501999999999995,59.33280004
2010-02-24,62.48,59.758,59.37960004000001
2010-02-25,61.94,59.888,59.41360003999999
2010-02-26,62.96,60.142999999999994,59.46520004
2010-03-01,63.3,60.382999999999996,59.52360004
2010-03-02,64.16,60.611000000000004,59.59920004
2010-03-03,64.099998,60.77099989999999,59.6824
2010-03-04,63.28,60.9509999,59.7372
2010-03-05,65.5,61.2869999,59.83560000000001
2010-03-08,65.68,61.79599989999999,59.9392
2010-03-09,65.44,62.2859999,60.0508
2010-03-10,65.16,62.67899990000001,60.1896
2010-03-11,65.6,63.0589999,60.3116
2010-03-12,64.84,63.3349999,60.4344
2010-03-15,64.0,63.502999900000006,60.5304
2010-03-16,65.12,63.6679999,60.7024
2010-03-17,65.32,63.8609999,60.8936
2010-03-18,65.58,64.04199990000001,61.0696
2010-03-19,64.36,64.15199989999999,61.1912
2010-03-23,63.72,64.2369999,61.29639999999999
2010-03-24,63.16,64.2849999,61.37799996
2010-03-25,63.98,64.35999989999999,61.47479995999999
2010-03-26,63.88,64.4569999,61.56039996
2010-03-29,63.74,64.4959999,61.63519996
2010-03-30,64.34,64.54799990000001,61.723199959999995
2010-03-31,64.0,64.5399999,61.811999959999994
2010-04-05,65.26,64.59799999999998,61.88919996
2010-04-06,66.16,64.74199999999999,62.00919996
2010-04-07,66.16,64.775,62.176399960000005
2010-04-08,65.74,64.77799999999999,62.33719996
2010-04-09,66.019997,64.80699985,62.50039989999999
2010-04-12,66.0,64.84899985,62.6731999
2010-04-13,64.88,64.81299985000001,62.7839999
2010-04-14,65.98,64.86999985,62.946399899999996
2010-04-15,65.7,64.95499985,63.090399899999994
2010-04-16,64.8,64.93899985,63.1943999
2010-04-19,64.26,64.88599985,63.2615999
2010-04-20,64.6,64.83699985,63.359999900000005
2010-04-21,64.5,64.84399985,63.4743999
2010-04-22,65.18,64.91699985,63.6679999
2010-04-23,66.2,65.06899985,63.8791999
2010-04-26,66.74,65.20699985,64.0679999
2010-04-27,65.0,65.26299985,64.2079999
2010-04-28,64.9,65.32099984999999,64.3195999
2010-04-29,65.84,65.39599985,64.4235999
2010-04-30,65.48,65.46999985,64.4967999
2010-05-03,65.76,65.49499985,64.5827999
2010-05-04,64.46,65.40999984999999,64.6327999
2010-05-05,62.78,65.24099985,64.6451999
2010-05-06,60.3,64.96899985,64.6107999
2010-05-07,60.3,64.683,64.5727999
2010-05-10,63.18,64.542,64.5867999
2010-05-11,64.0,64.498,64.6279999
2010-05-12,64.0,64.399,64.6487999
2010-05-13,64.7,64.349,64.67679989999999
2010-05-14,64.38,64.328,64.6811999
2010-05-18,63.5,64.28999999999999,64.66919994
2010-05-19,60.92,64.106,64.62199994
2010-05-20,60.58,63.910000000000004,64.52359994
2010-05-21,59.86,63.64399999999999,64.40719994
2010-05-24,62.0,63.43399999999999,64.33839994
2010-05-25,59.76,63.085,64.23039994
2010-05-26,61.34,62.90200000000001,64.14519994
2010-05-27,63.58,62.836,64.11999994
2010-05-28,62.78,62.68300000000001,64.09559994
2010-06-01,63.66,62.592000000000006,64.06639994
2010-06-02,65.019997,62.55499985,64.06039987999999
2010-06-03,64.86,62.574999850000005,64.04599988
2010-06-04,64.86,62.678999850000004,64.05599988
2010-06-08,63.38,62.83299985,64.04919988
2010-06-09,64.9,63.06299985,64.08399988
2010-06-10,65.9,63.19899985000001,64.12239988
2010-06-11,66.66,63.33199984999999,64.17799988
2010-06-15,66.82,63.472999849999994,64.23959988
2010-06-16,67.66,63.62099985,64.30599988
2010-06-17,68.5,63.82699984999999,64.39599988
2010-06-18,68.4,64.07199985,64.45879988
2010-06-21,69.24,64.48799985,64.52039988
2010-06-22,67.94,64.85599985,64.55599988
2010-06-23,69.24,65.32499985000001,64.62599988
2010-06-24,67.92,65.62099985,64.66399994
2010-06-25,68.8,66.07299985,64.71999994
2010-06-28,68.040001,66.4079999,64.78319996
2010-06-29,66.88,66.5729999,64.80119996
2010-06-30,66.8,66.7739999,64.82319996
2010-07-01,66.94,66.9379999,64.86599996
2010-07-02,67.7,67.07200005,64.93479995999999
2010-07-06,68.38,67.24800005,65.01039996
2010-07-07,68.6,67.43500005,65.09239996
2010-07-08,69.94,67.76300004999999,65.18759996
2010-07-09,70.099998,68.02299995,65.26559992
2010-07-12,70.78,68.26699995,65.34639992000001
2010-07-13,71.2,68.49399994999999,65.47039992
2010-07-14,72.12,68.75899995,65.61479992
2010-07-15,72.84,69.01799995,65.75479992000001
2010-07-16,72.26,69.20599995,65.89039992
2010-07-19,72.4,69.40599995,66.02319992
2010-07-21,73.5,69.61899995,66.20399992
2010-07-22,74.68,69.95599995,66.44199992
2010-07-23,75.32,70.25999995,66.74239992
2010-07-26,76.22,70.67499995,67.06079992
2010-07-27,77.44,71.10699995,67.34599992
2010-07-28,76.92,71.5509999,67.60439991999999
2010-07-29,75.54,71.98399989999999,67.83519992
2010-07-30,76.36,72.4619999,68.06839992
2010-08-02,77.16,72.97299989999999,68.32399992
2010-08-03,78.059998,73.49099980000001,68.61519988
2010-08-04,78.9,74.0169998,68.97479988
2010-08-05,78.24,74.4989998,69.32799988
2010-08-06,78.019997,74.90299965,69.69119982000001
2010-08-09,78.28,75.31199975000001,70.01679982
2010-08-10,78.059998,75.67599965,70.38279978
2010-08-11,76.64,75.94799965000001,70.68879978
2010-08-12,75.76,76.12999965,70.93239978000001
2010-08-13,76.080002,76.29199975,71.19839981999999
2010-08-17,77.66,76.56199975000001,71.47839982
2010-08-18,77.76,76.82999975,71.73319988
2010-08-19,77.86,77.04799975,71.99319988
2010-08-20,78.040001,77.21599979999999,72.25679989999999
2010-08-23,78.5,77.3749998,72.5591999
2010-08-24,79.14,77.5209998,72.8439999
2010-08-25,79.0,77.59899979999999,73.1059999
2010-08-26,79.38,77.7219998,73.36039989999999
2010-08-27,80.44,77.96699980000001,73.6327999
2010-08-30,80.12,78.1549998,73.8819999
2010-08-31,81.92,78.39299980000001,74.1503999
2010-09-01,84.3,78.70499989999999,74.46839990000001
2010-09-02,82.8,78.8999999,74.73959989999999
2010-09-03,83.76,79.1759999,75.0559999
2010-09-07,84.059998,79.47799995,75.35239986
2010-09-08,85.82,79.85499995,75.71039986
2010-09-09,85.58,80.23100005,76.04599986
2010-09-10,85.0,80.64900005,76.38519984
2010-09-13,85.18,81.12000005,76.75119984
2010-09-14,85.12,81.57199994999999,77.11759984
2010-09-15,83.9,81.88399995,77.45679984
2010-09-16,83.58,82.17499995,77.77439984
2010-09-17,83.78,82.47099994999999,78.08239984
2010-09-20,85.26,82.8319999,78.41559984
2010-09-21,85.040001,83.15899995,78.71759986
2010-09-22,84.5,83.42699995000001,79.00559989999999
2010-09-23,83.12,83.63299995000001,79.2523999
2010-09-24,83.74,83.85099995,79.5031999
2010-09-27,84.16,84.03699995,79.7439999
2010-09-28,86.82,84.37199995,80.0235999
2010-09-29,88.040001,84.678,80.33919992
2010-09-30,87.9,84.858,80.64919992
2010-10-01,87.68,85.102,80.93279992
2010-10-04,87.56,85.292,81.19039992
2010-10-05,89.5,85.5640001,81.47399992000001
2010-10-06,90.86,85.8160001,81.76679992
2010-10-07,90.019997,86.03799995,82.01839985999999
2010-10-08,91.18,86.34699995000001,82.30359985999999
2010-10-11,91.86,86.68099995,82.62999986000001
2010-10-12,92.76,87.06299995,82.95799986
2010-10-13,93.44,87.53999995000001,83.28359986000001
2010-10-14,91.86,87.95399995,83.5595999
2010-10-15,91.4,88.33499995000001,83.80959990000001
2010-10-19,91.14,88.62899995000001,84.06759989999999
2010-10-20,92.22,88.9879999,84.35159996
2010-10-21,92.78,89.40199989999999,84.64159995999998
2010-10-22,93.16,89.9039999,84.9436
2010-10-25,92.12,90.32299989999999,85.25319999999999
2010-10-26,91.0,90.6649999,85.558
2010-10-27,90.28,90.83799990000001,85.84199996
2010-10-28,90.82,90.97699985,86.10519996
2010-10-29,92.040001,91.1839999,86.39079998
2010-11-02,93.059998,91.45299980000001,86.69479994
2010-11-03,93.62,91.7559998,87.00639991999998
2010-11-04,95.38,92.0499998,87.34399991999999
2010-11-05,95.38,92.2759998,87.66879992
2010-11-08,94.7,92.50999995,87.98279991999999
2010-11-09,93.18,92.60999995,88.25879992
2010-11-10,91.88,92.61099995,88.48759992
2010-11-11,88.92,92.41899995,88.66359992
2010-11-12,85.92,92.04299995,88.74359992
2010-11-16,81.9,91.54499995,88.69559992
2010-11-17,84.46,91.19799995,88.72879992
2010-11-18,86.019997,90.9419998,88.77399986
2010-11-19,84.099998,90.5359997,88.77479986
2010-11-22,84.26,90.1099997,88.74359985999999
2010-11-23,82.26,89.5649997,88.67719986
2010-11-24,83.8,89.1489997,88.65319985999999
2010-11-26,81.78,88.6879997,88.58519986000002
2010-11-29,81.62,88.2549997,88.51519986000001
2010-11-30,82.059998,87.8169996,88.47839981999999
2010-12-01,83.78,87.40399955,88.48239982
2010-12-02,85.34,87.01799965000001,88.51359982
2010-12-03,85.92,86.63299965,88.52679982
2010-12-06,86.5,86.18899965,88.5559998
2010-12-07,85.66,85.70299965000001,88.57919979999998
2010-12-09,84.84,85.20999965,88.61359979999999
2010-12-10,86.84,84.89299965000001,88.6755998
2010-12-13,85.88,84.59299965,88.7099998
2010-12-14,85.76,84.43499965,88.68879980000001
2010-12-15,84.32,84.35499965,88.61439978
2010-12-16,84.3,84.47499965,88.54239978
2010-12-17,83.92,84.44799965,88.46719978000002
2010-12-20,83.22,84.30799979999999,88.38039977999999
2010-12-21,83.62,84.2839999,88.26279978000001
2010-12-22,85.040001,84.32299995000001,88.1463998
2010-12-23,84.82,84.45099995000001,88.04239986
2010-12-27,84.42,84.48199995,87.90719985999998
2010-12-28,82.040001,84.49499999999999,87.71079988
2010-12-29,83.42,84.58500000000001,87.52399987999999
2010-12-30,84.18,84.69100010000001,87.33879988000001
2011-01-03,83.96,84.7000001,87.18079988000001
2011-01-04,83.8,84.6230001,87.02879988000001
2011-01-05,84.44,84.5490001,86.89479988000001
2011-01-06,83.64,84.4060001,86.72319988000001
2011-01-07,82.56,84.2510001,86.51879988
2011-01-11,83.54,84.1860001,86.32639988
2011-01-12,84.72,84.08000009999999,86.17839988
2011-01-13,85.14,84.0430001,86.06119988
2011-01-14,84.9,84.0000001,85.95359988
2011-01-18,84.9,84.02900009999999,85.83519988
2011-01-19,83.98,84.0130001,85.67399986000001
2011-01-20,83.56,83.9950001,85.4839999
2011-01-21,84.52,84.0600001,85.30199990000001
2011-01-24,84.62,84.11000010000001,85.0867999
2011-01-25,83.98,84.05700005000001,84.85879990000001
2011-01-26,84.0,84.01600005,84.64479990000001
2011-01-27,84.040001,83.99700010000001,84.46199992
2011-01-28,83.080002,84.04900015000001,84.28599996000001
2011-01-31,83.72,84.06400015,84.18199996
2011-02-01,83.86,84.04800015,84.14079996000001
2011-02-02,82.96,83.99800015000001,84.16199996000002
2011-02-03,81.78,83.89700015,84.10839996
2011-02-04,80.26,83.68800015000001,83.99320002
2011-02-07,79.36,83.47400015,83.89840006
2011-02-08,79.040001,83.2980002,83.79400008
2011-02-09,80.22,83.13200020000001,83.75320007999998
2011-02-10,78.32,82.8120002,83.64360008000001
2011-02-11,79.0,82.5050002,83.58800008
2011-02-14,78.5,82.1850002,83.52560008
2011-02-15,78.5,81.8650002,83.45440012
2011-02-16,78.0,81.56600019999999,83.33880012
2011-02-17,78.5,81.3130002,83.20200012
2011-02-18,77.3,80.9520002,83.02960012
2011-02-22,77.080002,80.5750003,82.84120016000001
2011-02-23,79.18,80.3350003,82.71160016
2011-02-24,79.44,80.1070003,82.60360016
2011-02-25,80.0,79.90500025,82.46680016
2011-02-28,81.099998,79.80600005,82.37120012
2011-03-01,81.68,79.70400004999999,82.28960011999999
2011-03-02,81.52,79.58700005,82.23360011999999
2011-03-03,83.040001,79.5910001,82.20840014
2011-03-04,83.7,79.6870001,82.20400014
2011-03-07,83.52,79.8500001,82.21000013999999
2011-03-08,82.7,80.0170001,82.19160014
2011-03-09,83.040001,80.21700009999999,82.15160013999999
2011-03-10,81.28,80.2700001,82.08080014000001
2011-03-11,79.88,80.34800010000001,81.99000013999999
2011-03-14,78.7,80.3330001,81.92320012
2011-03-15,76.48,80.23200010000001,81.78440012
2011-03-16,75.8,80.0970001,81.61680012
2011-03-17,80.18,80.20600010000001,81.54120012
2011-03-18,81.44,80.3530001,81.49400012
2011-03-22,81.7,80.5730001,81.43920012
2011-03-23,81.84,80.811,81.40320012000001
2011-03-24,81.98,80.951,81.39160012
2011-03-25,81.26,81.042,81.34600012000001
2011-03-28,80.5,81.06700000000001,81.26160012
2011-03-29,79.52,80.9880001,81.14920012
2011-03-30,80.099998,80.909,81.05320008
2011-03-31,81.0,80.88300000000001,80.97520008
2011-04-01,81.66,80.81399995000001,80.92880008
2011-04-04,81.62,80.70999995,80.89000008
2011-04-05,82.84,80.67599995,80.85640008
2011-04-06,83.36,80.70899994999999,80.83120008
2011-04-07,82.6,80.6869999,80.80360008
2011-04-08,83.64,80.8049999,80.79640008
2011-04-11,82.44,80.9329999,80.76440006000001
2011-04-12,81.28,81.0619999,80.72840002
2011-04-13,81.92,81.33399990000001,80.69240002
2011-04-14,82.4,81.6639999,80.66320002
2011-04-15,81.96,81.75299989999999,80.64320002000001
2011-04-18,81.44,81.75299989999999,80.63640002
2011-04-19,82.080002,81.772,80.67280006
2011-04-20,84.16,81.888,80.76880006
2011-04-25,84.48,82.013,80.87760004
2011-04-26,84.28,82.164,80.95880004
2011-04-27,84.84,82.381,81.08920004000001
2011-04-28,85.28,82.669,81.21480004
2011-04-29,85.24,82.9260001,81.34960004
2011-05-02,84.8,83.1160001,81.47560004
2011-05-03,83.84,83.2250001,81.59240004
2011-05-04,83.88,83.3380001,81.70000004
2011-05-05,83.16,83.3540001,81.81720004
2011-05-06,83.16,83.3440001,81.93879999999999
2011-05-09,83.2,83.37400009999999,82.0192
2011-05-10,84.2,83.4020001,82.1144
2011-05-11,83.080002,83.43400019999999,82.17600004
2011-05-12,84.0,83.57000020000001,82.23400008
2011-05-13,83.64,83.6560002,82.27320008000001
2011-05-16,82.52,83.6620002,82.29320008
2011-05-17,82.72,83.7000002,82.28680006
2011-05-18,82.88,83.77200020000001,82.27040005999999
2011-05-19,82.8,83.8080001,82.25600006
2011-05-20,82.84,83.7420001,82.25880006
2011-05-23,82.0,83.61800009999999,82.23800003999999
2011-05-24,82.48,83.5280001,82.26200004
2011-05-25,82.68,83.42000010000001,82.31800004
2011-05-26,83.52,83.3320001,82.41440004
2011-05-27,84.68,83.30400010000001,82.57840003999999
2011-05-31,86.6,83.3940001,82.79440004
2011-06-01,86.72,83.5380001,82.92520004
2011-06-02,86.72,83.6800001,83.03080003999999
2011-06-03,86.92,83.86800009999999,83.13520004
2011-06-07,87.0,84.0600001,83.23840004
2011-06-08,86.68,84.2340001,83.33240004
2011-06-09,87.0,84.3740001,83.44720003999998
2011-06-10,86.8,84.56,83.57320003999999
2011-06-13,85.92,84.65599999999999,83.70120004
2011-06-14,86.36,84.792,83.82640007999998
2011-06-15,84.44,84.888,83.89520008
2011-06-16,83.6,84.932,83.93400008
2011-06-17,83.8,84.97800000000001,83.97760007999999
2011-06-20,83.68,85.022,83.99440007999999
2011-06-21,84.48,85.104,84.01680008
2011-06-22,85.080002,85.2580001,84.06640012
2011-06-23,84.24,85.3460001,84.07840012000001
2011-06-24,83.88,85.4060001,84.10720012
2011-06-28,84.72,85.4660001,84.17600012000001
2011-06-29,85.24,85.4940001,84.24240012
2011-06-30,84.56,85.39200009999999,84.28560012
2011-07-01,85.0,85.30600009999999,84.34640012
2011-07-05,85.28,85.23400009999999,84.42320012
2011-07-06,16774.42185,919.6090925999999,418.27003707999995
2011-07-07,16738.46372,1752.1822785999998,751.35611148
2011-07-08,16606.39383,2578.1679701000003,1081.7943880799999
2011-07-11,16168.97043,3382.2664916000003,1403.4881966799999
2011-07-12,16020.92151,4178.9725671,1722.2098268799998
2011-07-13,16149.30659,4982.1418966,2043.49035868
2011-07-14,15892.79021,5772.4634071,2359.6413628799996
2011-07-15,15883.01809,6562.392311599999,2675.60572468
2011-07-18,15933.15765,7354.870194099999,2992.5920776799994
2011-07-19,16321.35867,8166.748127600001,3317.34165108
2011-07-21,16511.14341,8988.1212981,3645.9013192799994
2011-07-22,16494.47976,9808.621286099999,3974.1277144799997
2011-07-25,16591.24813,10633.9296925,4304.28867708
2011-07-26,16676.39735,11463.53756,4636.13262408
2011-07-27,16559.55496,12287.321308,4965.662123239999
2011-07-28,16747.50819,13120.460717500002,5298.93228704
2011-07-29,16588.00619,13945.599027,5629.01961084
2011-08-01,16690.56945,14775.899499500001,5961.1805998400005
2011-08-02,16583.8018,15600.8395895,6291.20223584
2011-08-03,16509.52664,16422.0519215,6619.73516864
2011-08-04,16008.09376,16383.735517,6938.241043839999
2011-08-05,15874.85857,16340.555259499999,7254.081415240001
