fecha,colcap_puntos,colcap_base100,fuente
2008-01-15,980.210000,110.587001,BanRep_serie_6_BVC
2008-01-16,958.990000,108.192967,BanRep_serie_6_BVC
2008-01-17,928.380000,104.739556,BanRep_serie_6_BVC
2008-01-18,903.490000,101.931473,BanRep_serie_6_BVC
2008-01-21,832.370000,93.907736,BanRep_serie_6_BVC
2008-01-22,879.670000,99.244108,BanRep_serie_6_BVC
2008-01-23,890.890000,100.509945,BanRep_serie_6_BVC
2008-01-24,933.790000,105.349910,BanRep_serie_6_BVC
2008-01-25,939.610000,106.006521,BanRep_serie_6_BVC
2008-01-28,930.970000,105.031759,BanRep_serie_6_BVC
2008-01-29,946.510000,106.784977,BanRep_serie_6_BVC
2008-01-30,936.550000,105.661293,BanRep_serie_6_BVC
2008-01-31,937.330000,105.749292,BanRep_serie_6_BVC
2008-02-01,938.160000,105.842932,BanRep_serie_6_BVC
2008-02-04,945.180000,106.634927,BanRep_serie_6_BVC
2008-02-05,920.470000,103.847152,BanRep_serie_6_BVC
2008-02-06,900.890000,101.638142,BanRep_serie_6_BVC
2008-02-07,891.300000,100.556201,BanRep_serie_6_BVC
2008-02-08,906.030000,102.218035,BanRep_serie_6_BVC
2008-02-11,920.780000,103.882126,BanRep_serie_6_BVC
2008-02-12,915.740000,103.313515,BanRep_serie_6_BVC
2008-02-13,918.850000,103.664384,BanRep_serie_6_BVC
2008-02-14,928.670000,104.772273,BanRep_serie_6_BVC
2008-02-15,929.630000,104.880580,BanRep_serie_6_BVC
2008-02-18,944.250000,106.530004,BanRep_serie_6_BVC
2008-02-19,945.400000,106.659747,BanRep_serie_6_BVC
2008-02-20,941.380000,106.206212,BanRep_serie_6_BVC
2008-02-21,944.380000,106.544671,BanRep_serie_6_BVC
2008-02-22,940.050000,106.056162,BanRep_serie_6_BVC
2008-02-25,938.490000,105.880163,BanRep_serie_6_BVC
2008-02-26,938.580000,105.890317,BanRep_serie_6_BVC
2008-02-27,935.150000,105.503345,BanRep_serie_6_BVC
2008-02-28,931.030000,105.038528,BanRep_serie_6_BVC
2008-02-29,914.900000,103.218746,BanRep_serie_6_BVC
2008-03-03,896.730000,101.168812,BanRep_serie_6_BVC
2008-03-04,859.790000,97.001252,BanRep_serie_6_BVC
2008-03-05,897.610000,101.268093,BanRep_serie_6_BVC
2008-03-06,889.830000,100.390356,BanRep_serie_6_BVC
2008-03-07,900.790000,101.626860,BanRep_serie_6_BVC
2008-03-10,907.830000,102.421111,BanRep_serie_6_BVC
2008-03-11,911.720000,102.859979,BanRep_serie_6_BVC
2008-03-12,914.890000,103.217618,BanRep_serie_6_BVC
2008-03-13,912.740000,102.975056,BanRep_serie_6_BVC
2008-03-14,902.130000,101.778039,BanRep_serie_6_BVC
2008-03-17,890.570000,100.473843,BanRep_serie_6_BVC
2008-03-18,899.670000,101.500502,BanRep_serie_6_BVC
2008-03-19,902.560000,101.826551,BanRep_serie_6_BVC
2008-03-25,895.080000,100.982660,BanRep_serie_6_BVC
2008-03-26,891.730000,100.604714,BanRep_serie_6_BVC
2008-03-27,887.890000,100.171486,BanRep_serie_6_BVC
2008-03-28,890.030000,100.412920,BanRep_serie_6_BVC
2008-03-31,889.280000,100.328305,BanRep_serie_6_BVC
2008-04-01,913.730000,103.086747,BanRep_serie_6_BVC
2008-04-02,919.300000,103.715153,BanRep_serie_6_BVC
2008-04-03,923.040000,104.137099,BanRep_serie_6_BVC
2008-04-04,922.000000,104.019766,BanRep_serie_6_BVC
2008-04-07,928.320000,104.732787,BanRep_serie_6_BVC
2008-04-08,930.570000,104.986631,BanRep_serie_6_BVC
2008-04-09,936.530000,105.659036,BanRep_serie_6_BVC
2008-04-10,922.050000,104.025407,BanRep_serie_6_BVC
2008-04-11,917.730000,103.538026,BanRep_serie_6_BVC
2008-04-14,917.570000,103.519975,BanRep_serie_6_BVC
2008-04-15,931.610000,105.103963,BanRep_serie_6_BVC
2008-04-16,936.550000,105.661293,BanRep_serie_6_BVC
2008-04-17,934.660000,105.448063,BanRep_serie_6_BVC
2008-04-18,952.820000,107.496869,BanRep_serie_6_BVC
2008-04-21,953.250000,107.545382,BanRep_serie_6_BVC
2008-04-22,950.970000,107.288153,BanRep_serie_6_BVC
2008-04-23,942.210000,106.299852,BanRep_serie_6_BVC
2008-04-24,949.520000,107.124564,BanRep_serie_6_BVC
2008-04-25,953.070000,107.525074,BanRep_serie_6_BVC
2008-04-28,962.400000,108.577682,BanRep_serie_6_BVC
2008-04-29,969.110000,109.334702,BanRep_serie_6_BVC
2008-04-30,985.950000,111.234586,BanRep_serie_6_BVC
2008-05-02,1012.310000,114.208513,BanRep_serie_6_BVC
2008-05-06,1032.080000,116.438959,BanRep_serie_6_BVC
2008-05-07,1010.960000,114.056207,BanRep_serie_6_BVC
2008-05-08,1001.240000,112.959599,BanRep_serie_6_BVC
2008-05-09,1008.490000,113.777542,BanRep_serie_6_BVC
2008-05-12,1010.270000,113.978361,BanRep_serie_6_BVC
2008-05-13,1015.630000,114.583075,BanRep_serie_6_BVC
2008-05-14,1027.740000,115.949321,BanRep_serie_6_BVC
2008-05-15,1024.580000,115.592811,BanRep_serie_6_BVC
2008-05-16,1016.110000,114.637228,BanRep_serie_6_BVC
2008-05-19,1016.100000,114.636100,BanRep_serie_6_BVC
2008-05-20,1009.480000,113.889234,BanRep_serie_6_BVC
2008-05-21,1015.600000,114.579690,BanRep_serie_6_BVC
2008-05-22,1008.670000,113.797850,BanRep_serie_6_BVC
2008-05-23,1003.070000,113.166059,BanRep_serie_6_BVC
2008-05-27,999.500000,112.763293,BanRep_serie_6_BVC
2008-05-28,1000.230000,112.845651,BanRep_serie_6_BVC
2008-05-29,1010.150000,113.964823,BanRep_serie_6_BVC
2008-05-30,1019.780000,115.051277,BanRep_serie_6_BVC
2008-06-03,1004.800000,113.361237,BanRep_serie_6_BVC
2008-06-04,1015.920000,114.615793,BanRep_serie_6_BVC
2008-06-05,1015.360000,114.552613,BanRep_serie_6_BVC
2008-06-06,1013.730000,114.368717,BanRep_serie_6_BVC
2008-06-09,1004.280000,113.302571,BanRep_serie_6_BVC
2008-06-10,990.500000,111.747916,BanRep_serie_6_BVC
2008-06-11,989.390000,111.622686,BanRep_serie_6_BVC
2008-06-12,990.290000,111.724224,BanRep_serie_6_BVC
2008-06-13,991.850000,111.900222,BanRep_serie_6_BVC
2008-06-16,991.660000,111.878787,BanRep_serie_6_BVC
2008-06-17,979.840000,110.545258,BanRep_serie_6_BVC
2008-06-18,972.130000,109.675418,BanRep_serie_6_BVC
2008-06-19,941.470000,106.216366,BanRep_serie_6_BVC
2008-06-20,959.270000,108.224556,BanRep_serie_6_BVC
2008-06-23,959.130000,108.208762,BanRep_serie_6_BVC
2008-06-24,956.220000,107.880456,BanRep_serie_6_BVC
2008-06-25,956.140000,107.871431,BanRep_serie_6_BVC
2008-06-26,942.990000,106.387852,BanRep_serie_6_BVC
2008-06-27,945.310000,106.649593,BanRep_serie_6_BVC
2008-07-01,924.700000,104.324379,BanRep_serie_6_BVC
2008-07-02,924.470000,104.298431,BanRep_serie_6_BVC
2008-07-03,938.440000,105.874522,BanRep_serie_6_BVC
2008-07-04,943.760000,106.474723,BanRep_serie_6_BVC
2008-07-07,936.940000,105.705292,BanRep_serie_6_BVC
2008-07-08,925.660000,104.432686,BanRep_serie_6_BVC
2008-07-09,932.350000,105.187450,BanRep_serie_6_BVC
2008-07-10,929.810000,104.900888,BanRep_serie_6_BVC
2008-07-11,917.540000,103.516590,BanRep_serie_6_BVC
2008-07-14,915.400000,103.275156,BanRep_serie_6_BVC
2008-07-15,901.610000,101.719372,BanRep_serie_6_BVC
2008-07-16,900.000000,101.537733,BanRep_serie_6_BVC
2008-07-17,909.830000,102.646750,BanRep_serie_6_BVC
2008-07-18,911.320000,102.814852,BanRep_serie_6_BVC
2008-07-21,919.190000,103.702743,BanRep_serie_6_BVC
2008-07-22,917.090000,103.465821,BanRep_serie_6_BVC
2008-07-23,922.510000,104.077304,BanRep_serie_6_BVC
2008-07-24,926.070000,104.478942,BanRep_serie_6_BVC
2008-07-25,932.590000,105.214527,BanRep_serie_6_BVC
2008-07-28,921.940000,104.012997,BanRep_serie_6_BVC
2008-07-29,923.170000,104.151765,BanRep_serie_6_BVC
2008-07-30,935.390000,105.530422,BanRep_serie_6_BVC
2008-07-31,944.870000,106.599953,BanRep_serie_6_BVC
2008-08-01,943.230000,106.414928,BanRep_serie_6_BVC
2008-08-04,935.980000,105.596985,BanRep_serie_6_BVC
2008-08-05,937.000000,105.712062,BanRep_serie_6_BVC
2008-08-06,931.610000,105.103963,BanRep_serie_6_BVC
2008-08-08,937.260000,105.741395,BanRep_serie_6_BVC
2008-08-11,937.960000,105.820368,BanRep_serie_6_BVC
2008-08-12,934.120000,105.387141,BanRep_serie_6_BVC
2008-08-13,939.690000,106.015547,BanRep_serie_6_BVC
2008-08-14,938.250000,105.853086,BanRep_serie_6_BVC
2008-08-15,944.900000,106.603337,BanRep_serie_6_BVC
2008-08-19,941.020000,106.165597,BanRep_serie_6_BVC
2008-08-20,948.720000,107.034308,BanRep_serie_6_BVC
2008-08-21,955.500000,107.799226,BanRep_serie_6_BVC
2008-08-22,955.720000,107.824046,BanRep_serie_6_BVC
2008-08-25,950.330000,107.215948,BanRep_serie_6_BVC
2008-08-26,952.620000,107.474305,BanRep_serie_6_BVC
2008-08-27,956.430000,107.904148,BanRep_serie_6_BVC
2008-08-28,978.390000,110.381669,BanRep_serie_6_BVC
2008-08-29,992.250000,111.945350,BanRep_serie_6_BVC
2008-09-01,1025.100000,115.651477,BanRep_serie_6_BVC
2008-09-02,1022.450000,115.352505,BanRep_serie_6_BVC
2008-09-03,1017.240000,114.764715,BanRep_serie_6_BVC
2008-09-04,1005.960000,113.492108,BanRep_serie_6_BVC
2008-09-05,998.950000,112.701242,BanRep_serie_6_BVC
2008-09-08,1010.740000,114.031386,BanRep_serie_6_BVC
2008-09-09,1010.520000,114.006566,BanRep_serie_6_BVC
2008-09-10,1012.760000,114.259282,BanRep_serie_6_BVC
2008-09-11,1025.820000,115.732708,BanRep_serie_6_BVC
2008-09-12,1023.760000,115.500299,BanRep_serie_6_BVC
2008-09-15,1003.920000,113.261956,BanRep_serie_6_BVC
2008-09-16,967.460000,109.148550,BanRep_serie_6_BVC
2008-09-17,950.390000,107.222717,BanRep_serie_6_BVC
2008-09-18,949.690000,107.143744,BanRep_serie_6_BVC
2008-09-19,985.090000,111.137561,BanRep_serie_6_BVC
2008-09-22,983.040000,110.906281,BanRep_serie_6_BVC
2008-09-23,963.830000,108.739014,BanRep_serie_6_BVC
2008-09-24,976.220000,110.136850,BanRep_serie_6_BVC
2008-09-25,989.680000,111.655403,BanRep_serie_6_BVC
2008-09-26,983.870000,110.999921,BanRep_serie_6_BVC
2008-09-29,960.910000,108.409581,BanRep_serie_6_BVC
2008-09-30,973.530000,109.833365,BanRep_serie_6_BVC
2008-10-01,975.830000,110.092851,BanRep_serie_6_BVC
2008-10-02,965.860000,108.968038,BanRep_serie_6_BVC
2008-10-03,966.140000,108.999628,BanRep_serie_6_BVC
2008-10-06,921.900000,104.008484,BanRep_serie_6_BVC
2008-10-07,915.050000,103.235669,BanRep_serie_6_BVC
2008-10-08,888.020000,100.186153,BanRep_serie_6_BVC
2008-10-09,868.420000,97.974886,BanRep_serie_6_BVC
2008-10-10,794.280000,89.610434,BanRep_serie_6_BVC
2008-10-14,866.750000,97.786477,BanRep_serie_6_BVC
2008-10-15,815.070000,91.955955,BanRep_serie_6_BVC
2008-10-16,782.850000,88.320904,BanRep_serie_6_BVC
2008-10-17,805.000000,90.819861,BanRep_serie_6_BVC
2008-10-20,811.150000,91.513702,BanRep_serie_6_BVC
2008-10-21,808.090000,91.168474,BanRep_serie_6_BVC
2008-10-22,766.030000,86.423277,BanRep_serie_6_BVC
2008-10-23,739.720000,83.454991,BanRep_serie_6_BVC
2008-10-24,706.580000,79.716146,BanRep_serie_6_BVC
2008-10-27,686.650000,77.467649,BanRep_serie_6_BVC
2008-10-28,714.550000,80.615319,BanRep_serie_6_BVC
2008-10-29,750.920000,84.718571,BanRep_serie_6_BVC
2008-10-30,778.190000,87.795165,BanRep_serie_6_BVC
2008-10-31,788.730000,88.984284,BanRep_serie_6_BVC
2008-11-04,803.110000,90.606632,BanRep_serie_6_BVC
2008-11-05,778.690000,87.851574,BanRep_serie_6_BVC
2008-11-06,744.270000,83.968320,BanRep_serie_6_BVC
2008-11-07,774.580000,87.387885,BanRep_serie_6_BVC
2008-11-10,774.070000,87.330347,BanRep_serie_6_BVC
2008-11-11,767.340000,86.571071,BanRep_serie_6_BVC
2008-11-12,754.760000,85.151799,BanRep_serie_6_BVC
2008-11-13,751.100000,84.738879,BanRep_serie_6_BVC
2008-11-14,776.940000,87.654140,BanRep_serie_6_BVC
2008-11-18,758.960000,85.625642,BanRep_serie_6_BVC
2008-11-19,758.740000,85.600821,BanRep_serie_6_BVC
2008-11-20,751.770000,84.814468,BanRep_serie_6_BVC
2008-11-21,746.140000,84.179293,BanRep_serie_6_BVC
2008-11-24,770.490000,86.926453,BanRep_serie_6_BVC
2008-11-25,774.570000,87.386757,BanRep_serie_6_BVC
2008-11-26,791.400000,89.285513,BanRep_serie_6_BVC
2008-11-27,803.860000,90.691246,BanRep_serie_6_BVC
2008-11-28,803.110000,90.606632,BanRep_serie_6_BVC
2008-12-01,789.270000,89.045207,BanRep_serie_6_BVC
2008-12-02,796.580000,89.869919,BanRep_serie_6_BVC
2008-12-03,816.160000,92.078929,BanRep_serie_6_BVC
2008-12-04,821.920000,92.728770,BanRep_serie_6_BVC
2008-12-05,816.870000,92.159031,BanRep_serie_6_BVC
2008-12-09,840.760000,94.854293,BanRep_serie_6_BVC
2008-12-10,859.490000,96.967406,BanRep_serie_6_BVC
2008-12-11,865.830000,97.682683,BanRep_serie_6_BVC
2008-12-12,861.740000,97.221251,BanRep_serie_6_BVC
2008-12-15,867.990000,97.926374,BanRep_serie_6_BVC
2008-12-16,866.410000,97.748119,BanRep_serie_6_BVC
2008-12-17,865.110000,97.601453,BanRep_serie_6_BVC
2008-12-18,856.540000,96.634588,BanRep_serie_6_BVC
2008-12-19,854.920000,96.451820,BanRep_serie_6_BVC
2008-12-22,856.970000,96.683101,BanRep_serie_6_BVC
2008-12-23,856.190000,96.595101,BanRep_serie_6_BVC
2008-12-24,851.170000,96.028746,BanRep_serie_6_BVC
2008-12-26,850.400000,95.941875,BanRep_serie_6_BVC
2008-12-29,845.090000,95.342803,BanRep_serie_6_BVC
2008-12-30,851.350000,96.049054,BanRep_serie_6_BVC
2009-01-02,861.170000,97.156943,BanRep_serie_6_BVC
2009-01-05,862.250000,97.278789,BanRep_serie_6_BVC
2009-01-06,882.450000,99.557747,BanRep_serie_6_BVC
2009-01-07,870.550000,98.215192,BanRep_serie_6_BVC
2009-01-08,873.310000,98.526575,BanRep_serie_6_BVC
2009-01-09,873.090000,98.501754,BanRep_serie_6_BVC
2009-01-13,871.840000,98.360730,BanRep_serie_6_BVC
2009-01-14,855.910000,96.563512,BanRep_serie_6_BVC
2009-01-15,844.780000,95.307829,BanRep_serie_6_BVC
2009-01-16,846.510000,95.503007,BanRep_serie_6_BVC
2009-01-19,849.060000,95.790697,BanRep_serie_6_BVC
2009-01-20,837.390000,94.474091,BanRep_serie_6_BVC
2009-01-21,832.920000,93.969787,BanRep_serie_6_BVC
2009-01-22,831.820000,93.845685,BanRep_serie_6_BVC
2009-01-23,833.910000,94.081478,BanRep_serie_6_BVC
2009-01-26,845.420000,95.380033,BanRep_serie_6_BVC
2009-01-27,849.950000,95.891106,BanRep_serie_6_BVC
2009-01-28,865.440000,97.638684,BanRep_serie_6_BVC
2009-01-29,862.400000,97.295712,BanRep_serie_6_BVC
2009-01-30,869.800000,98.130578,BanRep_serie_6_BVC
2009-02-02,861.600000,97.205456,BanRep_serie_6_BVC
2009-02-03,865.770000,97.675914,BanRep_serie_6_BVC
2009-02-04,871.250000,98.294166,BanRep_serie_6_BVC
2009-02-05,872.460000,98.430678,BanRep_serie_6_BVC
2009-02-06,884.270000,99.763079,BanRep_serie_6_BVC
2009-02-09,886.370000,100.000000,BanRep_serie_6_BVC
2009-02-10,879.720000,99.249749,BanRep_serie_6_BVC
2009-02-11,874.270000,98.634882,BanRep_serie_6_BVC
2009-02-12,865.270000,97.619504,BanRep_serie_6_BVC
2009-02-13,879.410000,99.214775,BanRep_serie_6_BVC
2009-02-16,875.430000,98.765752,BanRep_serie_6_BVC
2009-02-17,857.650000,96.759818,BanRep_serie_6_BVC
2009-02-18,848.070000,95.679005,BanRep_serie_6_BVC
2009-02-19,849.200000,95.806492,BanRep_serie_6_BVC
2009-02-20,834.240000,94.118709,BanRep_serie_6_BVC
2009-02-23,831.190000,93.774609,BanRep_serie_6_BVC
2009-02-24,825.170000,93.095434,BanRep_serie_6_BVC
2009-02-25,833.070000,93.986710,BanRep_serie_6_BVC
2009-02-26,845.420000,95.380033,BanRep_serie_6_BVC
2009-02-27,852.160000,96.140438,BanRep_serie_6_BVC
2009-03-02,831.950000,93.860352,BanRep_serie_6_BVC
2009-03-03,836.430000,94.365784,BanRep_serie_6_BVC
2009-03-04,847.720000,95.639518,BanRep_serie_6_BVC
2009-03-05,836.560000,94.380451,BanRep_serie_6_BVC
2009-03-06,839.260000,94.685064,BanRep_serie_6_BVC
2009-03-09,837.870000,94.528244,BanRep_serie_6_BVC
2009-03-10,849.640000,95.856132,BanRep_serie_6_BVC
2009-03-11,844.100000,95.231111,BanRep_serie_6_BVC
2009-03-12,849.280000,95.815517,BanRep_serie_6_BVC
2009-03-13,853.480000,96.289360,BanRep_serie_6_BVC
2009-03-16,860.680000,97.101662,BanRep_serie_6_BVC
2009-03-17,858.040000,96.803818,BanRep_serie_6_BVC
2009-03-18,861.290000,97.170482,BanRep_serie_6_BVC
2009-03-19,870.050000,98.158782,BanRep_serie_6_BVC
2009-03-20,865.590000,97.655607,BanRep_serie_6_BVC
2009-03-24,876.420000,98.877444,BanRep_serie_6_BVC
2009-03-25,876.510000,98.887598,BanRep_serie_6_BVC
2009-03-26,874.550000,98.666471,BanRep_serie_6_BVC
2009-03-27,873.160000,98.509652,BanRep_serie_6_BVC
2009-03-30,862.140000,97.266379,BanRep_serie_6_BVC
2009-03-31,874.210000,98.628112,BanRep_serie_6_BVC
2009-04-01,878.120000,99.069237,BanRep_serie_6_BVC
2009-04-02,891.090000,100.532509,BanRep_serie_6_BVC
2009-04-03,887.260000,100.100410,BanRep_serie_6_BVC
2009-04-06,886.410000,100.004513,BanRep_serie_6_BVC
2009-04-07,887.580000,100.136512,BanRep_serie_6_BVC
2009-04-08,882.870000,99.605131,BanRep_serie_6_BVC
2009-04-13,879.780000,99.256518,BanRep_serie_6_BVC
2009-04-14,884.570000,99.796925,BanRep_serie_6_BVC
2009-04-15,888.740000,100.267383,BanRep_serie_6_BVC
2009-04-16,889.610000,100.365536,BanRep_serie_6_BVC
2009-04-17,885.000000,99.845437,BanRep_serie_6_BVC
2009-04-20,878.580000,99.121135,BanRep_serie_6_BVC
2009-04-21,880.400000,99.326466,BanRep_serie_6_BVC
2009-04-22,881.550000,99.456209,BanRep_serie_6_BVC
2009-04-23,891.190000,100.543791,BanRep_serie_6_BVC
2009-04-24,914.930000,103.222131,BanRep_serie_6_BVC
2009-04-27,912.500000,102.947979,BanRep_serie_6_BVC
2009-04-28,918.250000,103.596692,BanRep_serie_6_BVC
2009-04-29,933.820000,105.353295,BanRep_serie_6_BVC
2009-04-30,931.930000,105.140066,BanRep_serie_6_BVC
2009-05-04,947.850000,106.936155,BanRep_serie_6_BVC
2009-05-05,953.110000,107.529587,BanRep_serie_6_BVC
2009-05-06,960.780000,108.394914,BanRep_serie_6_BVC
2009-05-07,973.070000,109.781468,BanRep_serie_6_BVC
2009-05-08,1004.960000,113.379289,BanRep_serie_6_BVC
2009-05-11,996.840000,112.463193,BanRep_serie_6_BVC
2009-05-12,1003.380000,113.201033,BanRep_serie_6_BVC
2009-05-13,989.000000,111.578686,BanRep_serie_6_BVC
2009-05-14,1001.370000,112.974266,BanRep_serie_6_BVC
2009-05-15,1001.450000,112.983291,BanRep_serie_6_BVC
2009-05-18,1012.190000,114.194975,BanRep_serie_6_BVC
2009-05-19,1022.410000,115.347992,BanRep_serie_6_BVC
2009-05-20,1024.780000,115.615375,BanRep_serie_6_BVC
2009-05-21,1007.560000,113.672620,BanRep_serie_6_BVC
2009-05-22,1008.430000,113.770773,BanRep_serie_6_BVC
2009-05-26,1016.430000,114.673331,BanRep_serie_6_BVC
2009-05-27,1012.490000,114.228821,BanRep_serie_6_BVC
2009-05-28,1024.050000,115.533017,BanRep_serie_6_BVC
2009-05-29,1031.530000,116.376908,BanRep_serie_6_BVC
2009-06-01,1054.150000,118.928890,BanRep_serie_6_BVC
2009-06-02,1049.710000,118.427970,BanRep_serie_6_BVC
2009-06-03,1042.320000,117.594233,BanRep_serie_6_BVC
2009-06-04,1052.390000,118.730327,BanRep_serie_6_BVC
2009-06-05,1052.930000,118.791250,BanRep_serie_6_BVC
2009-06-08,1048.860000,118.332074,BanRep_serie_6_BVC
2009-06-09,1051.360000,118.614123,BanRep_serie_6_BVC
2009-06-10,1056.770000,119.224477,BanRep_serie_6_BVC
2009-06-11,1074.780000,121.256360,BanRep_serie_6_BVC
2009-06-12,1076.810000,121.485384,BanRep_serie_6_BVC
2009-06-16,1066.410000,120.312059,BanRep_serie_6_BVC
2009-06-17,1072.410000,120.988978,BanRep_serie_6_BVC
2009-06-18,1079.220000,121.757280,BanRep_serie_6_BVC
2009-06-19,1090.730000,123.055834,BanRep_serie_6_BVC
2009-06-23,1089.320000,122.896759,BanRep_serie_6_BVC
2009-06-24,1090.370000,123.015219,BanRep_serie_6_BVC
2009-06-25,1098.870000,123.974187,BanRep_serie_6_BVC
2009-06-26,1094.950000,123.531934,BanRep_serie_6_BVC
2009-06-30,1102.730000,124.409671,BanRep_serie_6_BVC
2009-07-01,1119.350000,126.284734,BanRep_serie_6_BVC
2009-07-02,1119.530000,126.305042,BanRep_serie_6_BVC
2009-07-03,1116.980000,126.017352,BanRep_serie_6_BVC
2009-07-06,1110.830000,125.323510,BanRep_serie_6_BVC
2009-07-07,1113.670000,125.643918,BanRep_serie_6_BVC
2009-07-08,1103.930000,124.545055,BanRep_serie_6_BVC
2009-07-09,1085.580000,122.474813,BanRep_serie_6_BVC
2009-07-10,1083.010000,122.184866,BanRep_serie_6_BVC
2009-07-13,1082.690000,122.148764,BanRep_serie_6_BVC
2009-07-14,1089.240000,122.887733,BanRep_serie_6_BVC
2009-07-15,1090.850000,123.069373,BanRep_serie_6_BVC
2009-07-16,1092.880000,123.298397,BanRep_serie_6_BVC
2009-07-17,1104.860000,124.649977,BanRep_serie_6_BVC
2009-07-21,1113.970000,125.677764,BanRep_serie_6_BVC
2009-07-22,1120.170000,126.377247,BanRep_serie_6_BVC
2009-07-23,1141.900000,128.828819,BanRep_serie_6_BVC
2009-07-24,1146.580000,129.356815,BanRep_serie_6_BVC
2009-07-27,1143.370000,128.994664,BanRep_serie_6_BVC
2009-07-28,1126.750000,127.119600,BanRep_serie_6_BVC
2009-07-29,1122.620000,126.653655,BanRep_serie_6_BVC
2009-07-30,1147.570000,129.468506,BanRep_serie_6_BVC
2009-07-31,1156.220000,130.444397,BanRep_serie_6_BVC
2009-08-03,1165.420000,131.482338,BanRep_serie_6_BVC
2009-08-04,1168.200000,131.795977,BanRep_serie_6_BVC
2009-08-05,1162.950000,131.203673,BanRep_serie_6_BVC
2009-08-06,1169.260000,131.915566,BanRep_serie_6_BVC
2009-08-10,1174.710000,132.530433,BanRep_serie_6_BVC
2009-08-11,1162.530000,131.156289,BanRep_serie_6_BVC
2009-08-12,1171.320000,132.147974,BanRep_serie_6_BVC
2009-08-13,1179.380000,133.057301,BanRep_serie_6_BVC
2009-08-14,1180.480000,133.181403,BanRep_serie_6_BVC
2009-08-18,1176.170000,132.695150,BanRep_serie_6_BVC
2009-08-19,1181.110000,133.252479,BanRep_serie_6_BVC
2009-08-20,1192.340000,134.519444,BanRep_serie_6_BVC
2009-08-21,1202.280000,135.640872,BanRep_serie_6_BVC
2009-08-24,1229.850000,138.751312,BanRep_serie_6_BVC
2009-08-25,1227.180000,138.450083,BanRep_serie_6_BVC
2009-08-26,1218.390000,137.458398,BanRep_serie_6_BVC
2009-08-27,1210.090000,136.521994,BanRep_serie_6_BVC
2009-08-28,1214.380000,137.005991,BanRep_serie_6_BVC
2009-08-31,1209.090000,136.409174,BanRep_serie_6_BVC
2009-09-01,1178.870000,132.999763,BanRep_serie_6_BVC
2009-09-02,1182.830000,133.446529,BanRep_serie_6_BVC
2009-09-03,1173.660000,132.411972,BanRep_serie_6_BVC
2009-09-04,1192.550000,134.543137,BanRep_serie_6_BVC
2009-09-07,1200.040000,135.388156,BanRep_serie_6_BVC
2009-09-08,1219.620000,137.597166,BanRep_serie_6_BVC
2009-09-09,1219.900000,137.628755,BanRep_serie_6_BVC
2009-09-10,1218.360000,137.455013,BanRep_serie_6_BVC
2009-09-11,1216.220000,137.213579,BanRep_serie_6_BVC
2009-09-14,1212.530000,136.797274,BanRep_serie_6_BVC
2009-09-15,1244.750000,140.432325,BanRep_serie_6_BVC
2009-09-16,1248.690000,140.876835,BanRep_serie_6_BVC
2009-09-17,1245.880000,140.559811,BanRep_serie_6_BVC
2009-09-18,1269.970000,143.277638,BanRep_serie_6_BVC
2009-09-21,1266.910000,142.932410,BanRep_serie_6_BVC
2009-09-22,1276.570000,144.022248,BanRep_serie_6_BVC
2009-09-23,1288.140000,145.327572,BanRep_serie_6_BVC
2009-09-24,1290.810000,145.628801,BanRep_serie_6_BVC
2009-09-25,1305.320000,147.265815,BanRep_serie_6_BVC
2009-09-28,1331.900000,150.264562,BanRep_serie_6_BVC
2009-09-29,1321.320000,149.070930,BanRep_serie_6_BVC
2009-09-30,1328.930000,149.929488,BanRep_serie_6_BVC
2009-10-01,1315.150000,148.374832,BanRep_serie_6_BVC
2009-10-02,1318.920000,148.800162,BanRep_serie_6_BVC
2009-10-05,1335.490000,150.669585,BanRep_serie_6_BVC
2009-10-06,1356.570000,153.047824,BanRep_serie_6_BVC
2009-10-07,1355.560000,152.933876,BanRep_serie_6_BVC
2009-10-08,1346.830000,151.948960,BanRep_serie_6_BVC
2009-10-09,1333.440000,150.438305,BanRep_serie_6_BVC
2009-10-13,1303.030000,147.007457,BanRep_serie_6_BVC
2009-10-14,1294.390000,146.032695,BanRep_serie_6_BVC
2009-10-15,1294.110000,146.001106,BanRep_serie_6_BVC
2009-10-16,1301.690000,146.856279,BanRep_serie_6_BVC
2009-10-19,1330.800000,150.140461,BanRep_serie_6_BVC
2009-10-20,1315.970000,148.467344,BanRep_serie_6_BVC
2009-10-21,1317.070000,148.591446,BanRep_serie_6_BVC
2009-10-22,1308.640000,147.640376,BanRep_serie_6_BVC
2009-10-23,1303.290000,147.036791,BanRep_serie_6_BVC
2009-10-26,1288.810000,145.403161,BanRep_serie_6_BVC
2009-10-27,1277.910000,144.173426,BanRep_serie_6_BVC
2009-10-28,1279.220000,144.321220,BanRep_serie_6_BVC
2009-10-29,1289.970000,145.534032,BanRep_serie_6_BVC
2009-10-30,1257.170000,141.833546,BanRep_serie_6_BVC
2009-11-03,1240.950000,140.003610,BanRep_serie_6_BVC
2009-11-04,1262.500000,142.434875,BanRep_serie_6_BVC
2009-11-05,1280.400000,144.454348,BanRep_serie_6_BVC
2009-11-06,1279.750000,144.381015,BanRep_serie_6_BVC
2009-11-09,1303.000000,147.004073,BanRep_serie_6_BVC
2009-11-10,1304.060000,147.123662,BanRep_serie_6_BVC
